order_details_id,order_id,product_id,quantity,sales,discount,profit,shipping_cost
19472,ID-2012-12953,FUR-BO-10001668,3,463.563,0.1,-30.987,13.07
19473,US-2013-103646,OFF-ST-10000563,4,102.336,0.2,-12.792,13.07
19474,EG-2013-5690,TEC-HP -10004801,1,122.49,0.0,31.83,13.07
19475,EG-2014-5490,OFF-ROG-10001549,2,124.26,0.0,6.18,13.07
19476,RS-2013-7090,TEC-SAN-10000060,2,76.62,0.0,8.4,13.07
19477,IR-2012-1100,OFF-ELD-10000124,4,192.0,0.0,63.36,13.07
19478,RS-2013-2890,OFF-STO-10004910,4,74.64,0.0,35.76,13.07
19479,MX-2013-101266,TEC-PH-10000960,2,97.6,0.0,15.6,13.07
19480,MX-2012-128167,FUR-BO-10000502,1,292.34,0.0,46.76,13.06
19481,ES-2012-4435180,TEC-AC-10001089,2,162.54,0.0,81.24,13.06
19482,ES-2012-3770269,OFF-ST-10001562,9,163.296,0.1,-9.234,13.06
19483,ID-2013-70122,OFF-ST-10002834,1,106.9704,0.17,5.1504,13.06
19484,CA-2014-125381,TEC-AC-10000158,3,107.97,0.0,22.6737,13.06
19485,US-2014-145597,OFF-AR-10001958,4,54.336,0.2,5.4336,13.06
19486,RS-2014-7500,OFF-FIS-10004915,2,87.84,0.0,32.46,13.06
19487,ES-2014-4578544,OFF-PA-10001758,6,171.0,0.0,17.1,13.05
19488,IN-2014-43410,OFF-BI-10000328,3,136.485,0.1,37.845,13.05
19489,ID-2011-55667,TEC-PH-10003752,3,97.83,0.5,-29.43,13.05
19490,IN-2011-27968,TEC-MA-10004298,4,167.328,0.17,-32.352,13.05
19491,IN-2012-81728,OFF-AR-10001030,2,47.04,0.0,17.4,13.05
19492,IN-2013-83772,FUR-CH-10002589,2,171.42,0.0,34.26,13.05
19493,MX-2012-121678,TEC-CO-10001756,1,95.92776,0.002,37.28776,13.05
19494,MX-2011-168774,FUR-CH-10002727,5,172.3,0.0,84.4,13.04
19495,MX-2013-153094,FUR-CH-10002653,3,229.44,0.2,0.0,13.04
19496,IT-2013-5081262,OFF-BI-10001253,7,95.76,0.0,28.56,13.04
19497,IT-2014-2122888,FUR-FU-10004097,6,216.432,0.2,-37.908,13.04
19498,IN-2014-45622,OFF-FA-10000549,9,98.82,0.0,11.61,13.04
19499,CA-2012-109470,OFF-BI-10004492,3,94.74,0.0,44.5278,13.04
19500,SG-2013-6580,OFF-SME-10001745,1,48.93,0.0,14.67,13.04
19501,MX-2011-106943,TEC-CO-10000372,1,96.806,0.002,9.506,13.04
19502,MX-2012-160843,OFF-ST-10002371,2,188.8,0.0,1.88,13.04
19503,ES-2012-1238144,FUR-FU-10004459,5,170.28,0.2,-4.32,13.03
19504,IT-2011-4480159,OFF-ST-10001562,5,90.72,0.1,-5.13,13.03
19505,IN-2011-12806,OFF-AR-10000539,3,79.92,0.0,5.58,13.03
19506,CA-2013-116344,OFF-ST-10001713,2,84.784,0.2,-16.9568,13.03
19507,CA-2014-126396,TEC-AC-10003116,6,85.2,0.2,20.235,13.03
19508,ES-2012-5206109,OFF-SU-10001074,4,111.72,0.0,45.72,13.02
19509,CA-2014-145506,OFF-ST-10004963,9,136.26,0.0,5.4504,13.02
19510,CA-2013-9860,OFF-ENE-10002922,2,57.0,0.0,5.7,13.02
19511,BO-2012-8820,OFF-BIN-10003089,4,67.44,0.0,24.24,13.02
19512,HU-2012-7730,TEC-LOG-10004419,2,61.44,0.0,18.42,13.02
19513,ES-2013-3059419,FUR-CH-10001831,7,935.76,0.0,102.9,13.01
19514,ES-2013-1299121,OFF-EN-10003087,3,67.23,0.0,7.38,13.01
19515,ES-2011-5010472,OFF-BI-10004328,3,146.88,0.0,52.83,13.01
19516,ES-2012-2651446,OFF-SU-10001409,6,121.86,0.0,40.14,13.01
19517,IN-2011-25882,TEC-PH-10000922,4,242.7252,0.17,55.5252,13.01
19518,ID-2014-62289,TEC-CO-10001654,3,740.6685,0.35,68.3685,13.01
19519,IN-2013-22795,OFF-AR-10000720,6,152.1,0.0,30.42,13.01
19520,CA-2012-140221,OFF-AP-10000828,5,180.98,0.8,-470.548,13.01
19521,US-2013-158288,OFF-BI-10003364,9,78.759,0.7,-57.7566,13.01
19522,RS-2011-2070,OFF-GRE-10000216,6,187.2,0.0,20.52,13.01
19523,UP-2012-4910,OFF-WIL-10003532,2,97.92,0.0,35.22,13.01
19524,RS-2013-8390,OFF-ENE-10001356,2,97.02,0.0,13.56,13.01
19525,MX-2012-134607,TEC-AC-10002170,4,85.36,0.0,7.68,13.0
19526,ES-2014-2846503,OFF-LA-10000707,5,46.2,0.0,14.25,13.0
19527,ES-2012-1704393,FUR-FU-10001692,3,142.02,0.0,45.36,13.0
19528,ES-2014-3319612,OFF-AR-10003658,5,147.75,0.0,0.0,13.0
19529,EG-2014-460,TEC-SAN-10004721,2,110.7,0.0,17.7,13.0
19530,CA-2012-4710,TEC-MEM-10002883,1,100.08,0.0,18.0,13.0
19531,MX-2013-129077,OFF-PA-10000591,6,199.2,0.0,27.84,13.0
19532,MX-2012-154088,TEC-PH-10001580,7,305.06,0.0,109.76,12.99
19533,ES-2012-5168556,TEC-AC-10004997,2,229.62,0.0,50.46,12.99
19534,IT-2014-1207126,FUR-FU-10003910,7,140.784,0.2,28.014,12.99
19535,IN-2011-49752,FUR-CH-10004049,2,103.38,0.0,40.26,12.99
19536,IN-2012-63787,OFF-PA-10003686,4,90.828,0.1,-7.092,12.99
19537,CA-2011-164315,OFF-AP-10003842,5,154.9,0.0,40.274,12.99
19538,TU-2014-810,OFF-BIN-10000711,4,40.56,0.6,-33.48,12.99
19539,MX-2014-104304,FUR-CH-10000852,5,156.24,0.2,50.74,12.99
19540,US-2013-164399,FUR-FU-10003694,4,80.352,0.4,-32.208,12.98
19541,ES-2012-1028780,OFF-SU-10003234,3,118.26,0.0,57.87,12.98
19542,IN-2011-78823,OFF-ST-10000220,3,187.83,0.0,33.75,12.98
19543,IN-2011-62982,TEC-AC-10001835,3,126.63,0.0,17.64,12.98
19544,IN-2012-71550,OFF-ST-10004365,3,170.73,0.0,80.19,12.98
19545,IN-2012-23089,OFF-SU-10001535,4,177.48,0.0,81.6,12.98
19546,CA-2012-103135,OFF-BI-10000069,6,90.06,0.0,41.4276,12.98
19547,CA-2014-128076,TEC-MA-10002109,2,239.984,0.2,38.9974,12.98
19548,TU-2012-8250,TEC-SAN-10004424,1,102.54,0.6,-53.85,12.98
19549,HR-2012-5400,OFF-CAR-10002942,6,174.96,0.0,50.58,12.98
19550,AG-2013-5570,OFF-ACC-10002343,2,63.24,0.0,25.92,12.98
19551,US-2012-113523,TEC-CO-10004649,2,139.18856,0.602,-144.09144,12.98
19552,MX-2011-137652,OFF-ST-10000836,4,144.56,0.0,12.96,12.98
19553,US-2014-164049,FUR-FU-10004915,1,42.768,0.4,-27.812,12.98
19554,US-2013-156713,OFF-EN-10004564,3,29.736,0.6,-26.784,12.98
19555,ES-2012-5480702,OFF-PA-10003416,4,130.56,0.0,27.36,12.97
19556,ES-2014-3406497,OFF-AR-10001720,3,148.41,0.0,23.67,12.97
19557,IT-2012-4512208,FUR-CH-10000068,4,183.42,0.5,-139.5,12.97
19558,ID-2014-55765,TEC-AC-10002852,3,202.716,0.4,-13.554,12.97
19559,ID-2013-52041,OFF-ST-10004346,3,136.1781,0.17,-6.6519,12.97
19560,IN-2014-75204,OFF-PA-10004335,3,80.109,0.1,15.939,12.97
19561,IN-2014-74532,FUR-FU-10002699,2,102.114,0.1,16.974,12.97
19562,ID-2012-79551,OFF-ST-10003141,5,153.3555,0.47,-81.0945,12.97
19563,CA-2011-100090,OFF-BI-10001597,6,196.704,0.2,68.8464,12.97
19564,MX-2011-140809,OFF-EN-10000714,3,71.7,0.0,2.82,12.97
19565,US-2014-130099,OFF-AP-10001920,3,248.856,0.6,-74.664,12.97
19566,ES-2013-5090419,OFF-SU-10000102,6,225.54,0.0,13.5,12.96
19567,IN-2013-33302,FUR-CH-10000825,2,119.64,0.0,46.62,12.96
19568,ID-2013-80552,TEC-MA-10001330,2,206.784,0.4,-27.576,12.96
19569,CA-2014-106859,TEC-AC-10004001,5,214.95,0.0,88.1295,12.96
19570,ES-2014-1311038,OFF-ST-10000988,3,79.2,0.0,39.6,12.95
19571,ES-2012-4139746,OFF-PA-10000450,4,135.72,0.0,55.56,12.95
19572,ES-2013-5762848,TEC-MA-10001881,2,292.944,0.15,27.564,12.95
19573,ES-2013-1950200,OFF-BI-10003397,9,250.83,0.0,125.28,12.95
19574,IN-2014-18777,OFF-BI-10003025,2,102.54,0.0,18.42,12.95
19575,ID-2013-68022,OFF-SU-10003789,4,74.0304,0.47,-9.8496,12.95
19576,IN-2013-28759,OFF-PA-10003899,3,50.94,0.0,17.28,12.95
19577,US-2014-134642,FUR-BO-10004709,5,231.92,0.2,5.798,12.95
19578,MO-2012-4400,FUR-RUB-10002067,2,217.02,0.0,80.28,12.95
19579,MX-2014-155096,TEC-CO-10000771,1,251.93512,0.002,65.11512,12.95
19580,US-2014-126879,FUR-CH-10003697,7,164.724,0.4,-79.716,12.95
19581,ES-2013-4771203,TEC-AC-10002670,6,162.54,0.0,37.26,12.94
19582,CA-2013-122448,FUR-CH-10002774,3,122.352,0.2,13.7646,12.94
19583,MO-2012-7930,OFF-TEN-10000827,4,536.52,0.0,101.88,12.94
19584,TU-2011-6830,OFF-ACM-10004669,6,123.696,0.6,-120.744,12.94
19585,US-2013-117772,TEC-PH-10002708,2,164.2,0.0,26.24,12.94
19586,MX-2013-106425,FUR-FU-10002696,4,181.248,0.4,-36.272,12.93
19587,MX-2011-158204,OFF-AP-10001402,3,137.22,0.0,64.44,12.93
19588,ES-2011-5235241,OFF-SU-10004818,2,84.3,0.0,28.62,12.93
19589,ID-2012-21787,TEC-PH-10003348,1,103.86,0.25,22.14,12.93
19590,IN-2014-35157,OFF-SU-10004766,2,96.78,0.0,44.46,12.93
19591,IN-2013-24762,TEC-PH-10004200,2,314.388,0.1,48.888,12.93
19592,CA-2011-129574,OFF-PA-10002893,5,48.4,0.0,23.232,12.93
19593,IZ-2012-7690,TEC-ENE-10001466,1,112.2,0.0,52.71,12.93
19594,PL-2013-8560,FUR-DEF-10002865,10,176.1,0.0,87.9,12.93
19595,RS-2014-300,OFF-CAR-10004661,4,200.52,0.0,42.0,12.93
19596,TO-2013-5240,TEC-KON-10004519,1,172.32,0.0,39.63,12.93
19597,MX-2012-122224,FUR-FU-10001126,5,97.56,0.4,1.56,12.93
19598,MX-2014-117478,OFF-BI-10004632,3,56.46,0.0,4.5,12.92
19599,ES-2014-5302686,OFF-BI-10000815,4,127.8,0.0,47.28,12.92
19600,ES-2014-2518452,FUR-FU-10001691,3,155.7,0.0,34.2,12.92
19601,ES-2014-3088059,OFF-PA-10004694,3,157.59,0.0,28.35,12.92
19602,ID-2014-71039,TEC-MA-10004116,1,181.134,0.4,-117.756,12.92
19603,CA-2012-100454,FUR-BO-10001519,4,186.048,0.2,9.3024,12.92
19604,IR-2012-3950,FUR-IKE-10004815,1,125.1,0.0,60.03,12.92
19605,UP-2013-9960,OFF-SME-10001754,14,129.78,0.0,59.64,12.92
19606,TU-2013-3310,TEC-STA-10000893,1,119.568,0.6,-47.832,12.92
19607,MX-2011-166562,TEC-PH-10003877,3,136.14,0.0,10.86,12.92
19608,ES-2012-2376528,TEC-MA-10002195,2,194.106,0.15,79.926,12.91
19609,IT-2011-1877466,TEC-MA-10003198,3,88.83,0.65,-76.14,12.91
19610,CA-2012-150714,OFF-PA-10001497,3,131.904,0.2,47.8152,12.91
19611,CA-2013-112739,TEC-AC-10001714,5,159.56,0.2,33.9065,12.91
19612,NI-2014-4660,OFF-ROG-10003993,2,84.978,0.7,-124.662,12.91
19613,MX-2014-103765,OFF-ST-10002561,2,187.56,0.0,7.48,12.91
19614,US-2014-130393,FUR-CH-10003485,7,464.52,0.4,-100.66,12.9
19615,MX-2013-131093,OFF-AP-10003363,2,130.56,0.0,33.92,12.9
19616,US-2012-150483,FUR-BO-10001483,5,246.9,0.4,-111.2,12.9
19617,MX-2014-141201,FUR-CH-10000105,3,69.648,0.2,20.868,12.9
19618,MX-2011-126648,OFF-EN-10001109,8,138.72,0.0,56.8,12.9
19619,MX-2013-168151,OFF-SU-10003892,4,60.48,0.4,10.08,12.9
19620,ES-2014-2012335,OFF-SU-10002094,5,133.245,0.1,45.795,12.9
19621,ES-2011-4993245,TEC-AC-10004221,2,188.784,0.1,65.004,12.9
19622,ID-2011-39630,OFF-EN-10002700,3,136.242,0.1,37.782,12.9
19623,IN-2011-17062,TEC-PH-10000824,2,122.625,0.25,11.445,12.9
19624,ID-2013-83065,TEC-PH-10002713,4,182.52,0.4,-6.12,12.9
19625,CA-2014-104080,OFF-BI-10003876,5,171.2,0.2,64.2,12.9
19626,CA-2011-103429,OFF-PA-10001712,4,39.96,0.0,17.982,12.9
19627,MO-2011-4910,OFF-ACC-10003422,6,99.9,0.0,27.9,12.9
19628,KE-2014-7410,OFF-WIL-10003532,4,195.84,0.0,70.44,12.9
19629,TU-2014-8160,FUR-IKE-10001539,1,165.24,0.6,-239.61,12.9
19630,MX-2013-113418,TEC-AC-10003738,6,121.92,0.2,36.48,12.9
19631,MX-2011-162523,FUR-CH-10001374,6,319.2,0.0,143.64,12.9
19632,MX-2012-104269,FUR-CH-10001262,5,153.2,0.0,15.3,12.9
19633,US-2013-150147,FUR-CH-10004669,1,183.18,0.4,-3.06,12.9
19634,ES-2011-1520567,OFF-ST-10000430,3,359.64,0.1,31.95,12.89
19635,ES-2012-3346085,OFF-AR-10003829,6,140.76,0.0,47.7,12.89
19636,ES-2012-5639743,OFF-ST-10004035,5,92.16,0.2,-9.24,12.89
19637,ES-2013-2546560,TEC-PH-10003513,2,209.508,0.15,-29.592,12.89
19638,IT-2014-2372538,OFF-ST-10000095,2,220.464,0.2,-19.296,12.89
19639,ID-2013-21437,OFF-ST-10001752,3,133.7877,0.17,-0.0423,12.89
19640,IN-2012-77871,OFF-EN-10002007,10,112.86,0.1,7.26,12.89
19641,MO-2013-3010,OFF-IBI-10003541,1,51.42,0.0,4.62,12.89
19642,US-2012-131212,TEC-CO-10001271,2,64.44416,0.602,-66.71584,12.89
19643,MX-2012-113306,FUR-BO-10000734,3,200.544,0.2,40.104,12.89
19644,MX-2014-113019,OFF-ST-10002670,3,35.94,0.0,14.7,12.88
19645,ES-2011-3995423,OFF-PA-10000816,2,31.14,0.0,5.88,12.88
19646,IN-2014-10475,OFF-LA-10000707,5,43.2,0.0,1.2,12.88
19647,CA-2011-106376,TEC-PH-10002726,4,167.968,0.2,62.988,12.88
19648,CA-2011-109897,FUR-FU-10002878,3,85.44,0.0,31.6128,12.88
19649,CG-2011-8550,TEC-MOT-10004136,1,145.98,0.0,65.67,12.88
19650,MX-2012-162222,OFF-BI-10003372,3,105.84,0.0,1.02,12.87
19651,ID-2014-35521,OFF-BI-10000590,4,96.84,0.5,-60.12,12.87
19652,IN-2014-70724,OFF-SU-10002709,4,118.2,0.0,48.36,12.87
19653,IN-2014-75204,OFF-BI-10004120,3,86.265,0.1,13.365,12.87
19654,IN-2011-20800,TEC-PH-10003927,1,138.3942,0.17,35.0142,12.87
19655,CA-2014-107125,OFF-BI-10001989,7,117.488,0.2,41.1208,12.87
19656,MZ-2013-9300,TEC-APP-10004049,1,126.15,0.0,27.75,12.87
19657,NI-2014-9180,OFF-FEL-10001776,1,41.202,0.7,-96.138,12.87
19658,MX-2013-149090,FUR-FU-10004013,5,79.5,0.0,1.5,12.86
19659,ID-2011-74721,TEC-MA-10004298,1,41.832,0.17,-8.088,12.86
19660,IN-2014-11553,OFF-SU-10003105,2,84.672,0.1,7.512,12.86
19661,ID-2011-73482,FUR-FU-10001452,2,63.948,0.27,-9.672,12.86
19662,IN-2014-71095,OFF-AR-10004424,6,115.5006,0.27,-34.9794,12.86
19663,CA-2014-122700,TEC-PH-10003092,8,220.752,0.4,-40.4712,12.86
19664,CA-2011-166744,FUR-FU-10004952,3,164.22,0.0,50.9082,12.86
19665,SG-2014-5940,TEC-HEW-10000930,1,148.32,0.0,66.72,12.86
19666,US-2014-120033,OFF-AP-10000604,5,84.18,0.4,-53.32,12.86
19667,US-2011-165316,OFF-SU-10000085,5,136.1,0.0,50.3,12.85
19668,MX-2011-157000,TEC-AC-10001754,3,224.82,0.0,92.16,12.85
19669,ES-2012-5016521,TEC-AC-10004508,4,221.4,0.0,35.4,12.85
19670,ES-2013-1610512,OFF-SU-10001592,5,135.3,0.0,37.8,12.85
19671,ES-2012-1885168,OFF-ST-10004996,6,195.156,0.4,-61.884,12.85
19672,IN-2011-58950,OFF-AP-10003473,3,169.8678,0.17,53.1378,12.85
19673,IN-2012-48303,OFF-AR-10001508,2,113.76,0.0,14.76,12.85
19674,IN-2014-50480,OFF-EN-10004424,2,95.64,0.0,14.34,12.85
19675,IN-2014-15403,TEC-CO-10003702,3,277.7166,0.37,52.8966,12.85
19676,US-2013-169040,TEC-PH-10002310,1,156.792,0.2,13.7193,12.85
19677,MX-2014-134922,FUR-CH-10003733,2,89.248,0.2,6.688,12.85
19678,MX-2011-123883,OFF-ST-10003952,3,123.42,0.0,24.66,12.84
19679,ES-2012-4508011,OFF-BI-10000538,3,151.65,0.0,16.65,12.84
19680,ID-2011-49409,TEC-PH-10003752,2,65.22,0.5,-19.62,12.84
19681,TZ-2014-3770,OFF-FEL-10001405,1,124.011,0.1,4.131,12.84
19682,IT-2013-4864604,FUR-CH-10001051,1,27.765,0.5,-19.995,12.83
19683,ES-2014-3283249,OFF-AR-10002991,5,120.45,0.0,22.8,12.83
19684,IT-2014-5137649,FUR-CH-10002970,7,243.495,0.5,-141.435,12.83
19685,ES-2013-4858481,FUR-TA-10002868,1,197.3985,0.35,-30.3915,12.83
19686,IN-2012-30684,TEC-PH-10003572,2,130.74,0.0,53.58,12.83
19687,ID-2012-63430,TEC-PH-10003723,2,276.9378,0.17,-33.3822,12.83
19688,ID-2013-60483,OFF-BI-10002562,3,131.7708,0.17,38.0808,12.83
19689,BY-2012-8590,FUR-RUB-10002067,2,217.02,0.0,80.28,12.83
19690,MX-2014-127061,FUR-FU-10000251,2,58.68,0.0,15.84,12.83
19691,ES-2014-3381506,OFF-AR-10001714,6,152.1,0.0,41.04,12.82
19692,ES-2012-4331653,OFF-SU-10004980,3,131.94,0.0,28.98,12.82
19693,IT-2012-3761235,TEC-PH-10000292,4,159.624,0.4,-29.376,12.82
19694,ES-2013-1484456,OFF-AP-10004226,8,273.888,0.1,109.488,12.82
19695,IT-2014-5912011,TEC-AC-10001486,3,65.16,0.5,-52.2,12.82
19696,IN-2013-85186,TEC-AC-10003569,2,88.26,0.0,28.2,12.82
19697,CA-2014-168396,FUR-FU-10000723,3,123.96,0.0,11.1564,12.82
19698,NG-2013-1440,OFF-TEN-10001480,2,108.48,0.0,41.22,12.82
19699,CG-2011-9940,OFF-TEN-10000025,1,204.15,0.0,53.07,12.82
19700,US-2014-110597,FUR-FU-10000159,6,263.376,0.4,-17.664,12.82
19701,MX-2011-155271,OFF-BI-10001324,4,80.32,0.0,6.4,12.82
19702,MX-2013-102547,OFF-PA-10002382,4,74.64,0.0,9.68,12.82
19703,MX-2012-118248,TEC-AC-10004620,3,84.3,0.0,22.74,12.81
19704,IT-2013-5465664,FUR-CH-10002085,2,148.014,0.1,54.234,12.81
19705,ES-2012-4101342,OFF-BI-10004446,2,102.18,0.0,29.58,12.81
19706,ES-2014-5166372,OFF-BI-10002718,6,86.4,0.0,4.32,12.81
19707,IN-2014-35115,FUR-CH-10002944,2,178.56,0.0,10.68,12.81
19708,IN-2012-29228,OFF-BI-10001650,9,225.747,0.1,49.977,12.81
19709,IN-2013-42311,FUR-BO-10000980,1,364.32,0.0,131.13,12.81
19710,PL-2011-4070,FUR-BUS-10002138,2,252.06,0.0,52.92,12.81
19711,WA-2012-7900,OFF-STO-10004779,12,172.44,0.0,36.0,12.81
19712,ES-2014-3157402,OFF-AR-10002805,4,194.4,0.0,83.52,12.8
19713,IT-2014-4180265,OFF-PA-10002196,5,118.5,0.0,42.6,12.8
19714,ID-2013-83261,OFF-PA-10000588,2,63.072,0.4,-36.828,12.8
19715,CA-2014-132934,TEC-AC-10000927,5,149.95,0.0,14.995,12.8
19716,CA-2014-124086,FUR-BO-10004015,2,203.983,0.15,16.7986,12.8
19717,CA-2014-163125,OFF-AR-10004344,7,67.144,0.2,5.8751,12.8
19718,CA-2011-105872,OFF-BI-10003684,4,70.368,0.2,26.388,12.8
19719,BU-2013-3760,OFF-SAN-10000722,2,59.58,0.0,13.08,12.8
19720,MX-2014-105872,TEC-AC-10002749,3,81.0,0.0,17.82,12.8
19721,US-2014-146080,OFF-BI-10003372,6,63.504,0.7,-146.136,12.79
19722,MX-2011-166317,TEC-AC-10000763,2,120.128,0.2,22.488,12.79
19723,ES-2012-1491373,OFF-AR-10004825,4,219.84,0.0,76.92,12.79
19724,ID-2013-37383,OFF-PA-10004185,4,85.428,0.1,18.948,12.79
19725,US-2013-131205,FUR-BO-10003291,3,145.836,0.4,-24.324,12.79
19726,US-2012-148425,OFF-AR-10001423,5,113.76,0.4,-51.24,12.78
19727,MX-2013-130883,OFF-PA-10004998,6,72.36,0.0,23.04,12.78
19728,ES-2012-2506839,OFF-FA-10002895,5,51.9,0.0,10.8,12.78
19729,IT-2011-2660642,OFF-PA-10004267,4,39.06,0.5,-17.22,12.78
19730,ES-2014-3935353,OFF-ST-10002042,9,217.728,0.1,31.428,12.78
19731,ES-2014-3352897,OFF-BI-10004227,3,131.868,0.1,2.898,12.78
19732,IN-2014-61869,OFF-PA-10004613,9,241.299,0.1,2.619,12.78
19733,IN-2014-58607,OFF-AR-10002144,9,90.45,0.0,40.5,12.78
19734,TU-2013-8610,FUR-BUS-10002040,1,146.736,0.6,-102.744,12.78
19735,EZ-2013-2680,OFF-STA-10001112,4,89.88,0.0,0.0,12.78
19736,SO-2013-5970,OFF-XER-10004820,6,158.04,0.0,79.02,12.78
19737,MX-2012-124982,OFF-EN-10003623,5,159.4,0.0,31.8,12.78
19738,MX-2013-148754,OFF-LA-10004747,7,58.94,0.0,28.28,12.77
19739,ES-2014-4808091,OFF-SU-10003357,3,141.12,0.0,40.86,12.77
19740,IN-2013-78809,OFF-PA-10001327,3,144.99,0.0,12.96,12.77
19741,ZI-2012-5310,OFF-KLE-10000228,4,56.124,0.7,-50.556,12.77
19742,IR-2014-5210,TEC-HEW-10001056,1,146.88,0.0,44.04,12.77
19743,US-2011-164259,TEC-MA-10002989,2,141.28,0.6,-91.84,12.77
19744,MX-2014-148061,OFF-PA-10002767,6,90.0,0.0,32.4,12.76
19745,IT-2011-2506333,OFF-ST-10002555,1,119.034,0.4,17.844,12.76
19746,ES-2013-3158080,OFF-ST-10003305,4,86.292,0.1,-7.788,12.76
19747,IN-2013-49633,OFF-SU-10002445,6,253.8,0.0,73.44,12.76
19748,IN-2012-30061,OFF-EN-10004649,2,83.4,0.0,27.48,12.76
19749,ID-2014-47491,OFF-AR-10000027,9,198.4797,0.27,46.1997,12.76
19750,IN-2014-70262,OFF-SU-10003522,6,170.586,0.1,64.386,12.76
19751,AO-2012-3210,OFF-FEL-10004665,1,207.33,0.0,53.88,12.76
19752,MX-2014-142468,OFF-EN-10004903,9,183.24,0.0,18.18,12.75
19753,MX-2014-122511,TEC-AC-10003857,4,155.392,0.2,40.752,12.75
19754,ES-2013-2720927,OFF-AR-10002165,3,149.58,0.0,0.0,12.75
19755,ES-2013-5670479,TEC-AC-10001486,7,304.08,0.0,30.24,12.75
19756,CA-2013-103730,OFF-BI-10003910,4,30.84,0.0,13.878,12.75
19757,CA-2012-139780,OFF-BI-10004139,8,116.4,0.0,52.38,12.75
19758,ES-2012-4490883,FUR-FU-10002305,4,180.12,0.0,37.8,12.74
19759,ES-2013-2335105,OFF-BI-10004007,6,88.11,0.5,-26.55,12.74
19760,ES-2014-1871238,TEC-CO-10004325,2,285.48,0.0,128.46,12.74
19761,ES-2014-5688470,OFF-ST-10004577,3,96.714,0.4,-45.216,12.74
19762,ES-2012-1923654,OFF-AR-10002255,5,129.45,0.5,-121.8,12.74
19763,ES-2011-4335040,OFF-BI-10001384,6,82.98,0.0,30.6,12.74
19764,IN-2013-54757,FUR-CH-10001756,2,96.9,0.0,41.64,12.74
19765,ID-2014-80979,FUR-BO-10003078,2,179.352,0.4,-5.988,12.74
19766,MO-2013-6540,TEC-BRO-10003555,1,145.5,0.0,8.73,12.74
19767,MX-2014-101147,TEC-CO-10004521,3,248.08284,0.002,108.82284,12.73
19768,MX-2011-166961,OFF-ST-10003858,3,274.68,0.0,32.94,12.73
19769,IN-2014-68008,FUR-CH-10004082,4,253.56,0.0,91.2,12.73
19770,IN-2014-71256,OFF-EN-10004473,4,194.64,0.0,9.72,12.73
19771,ID-2014-38069,OFF-AR-10000851,6,150.084,0.45,-62.856,12.73
19772,CA-2014-112515,OFF-PA-10000062,3,164.88,0.0,80.7912,12.73
19773,CA-2012-141810,TEC-PH-10002200,2,344.704,0.2,38.7792,12.73
19774,LY-2014-6400,OFF-XER-10004519,6,278.28,0.0,27.72,12.73
19775,ML-2012-4340,OFF-ELD-10002279,2,97.8,0.0,2.88,12.73
19776,IR-2011-6550,OFF-XER-10004012,4,105.48,0.0,21.0,12.73
19777,MX-2011-126893,OFF-FA-10002552,7,33.264,0.4,-12.796,12.73
19778,ID-2014-10048,OFF-FA-10004362,9,63.2502,0.47,-28.8198,12.72
19779,CA-2013-157763,FUR-CH-10000988,1,140.81,0.0,39.4268,12.72
19780,US-2014-116652,OFF-AP-10001205,2,108.96,0.0,30.5088,12.72
19781,EG-2012-9610,OFF-JIF-10004616,6,170.46,0.0,83.52,12.72
19782,MX-2013-142153,TEC-PH-10004251,2,224.04,0.0,62.72,12.72
19783,ES-2014-3426802,OFF-ST-10000020,11,290.73,0.0,119.13,12.71
19784,IT-2014-1431014,FUR-FU-10003500,3,155.43,0.0,55.89,12.71
19785,ES-2012-3192468,OFF-PA-10000961,3,50.04,0.0,1.44,12.71
19786,IT-2013-5796785,OFF-AR-10001546,5,232.95,0.0,34.8,12.71
19787,IN-2013-24762,TEC-AC-10004704,2,95.688,0.1,20.148,12.71
19788,IN-2012-75211,FUR-FU-10002665,5,93.45,0.0,36.3,12.71
19789,CA-2011-114251,FUR-FU-10001468,2,273.568,0.2,-34.196,12.71
19790,TU-2011-6820,FUR-HON-10001847,1,181.884,0.6,-222.816,12.71
19791,TU-2013-6410,OFF-SME-10002823,2,38.784,0.6,-45.576,12.71
19792,ES-2011-4862124,OFF-BI-10003708,5,70.95,0.0,14.85,12.7
19793,IT-2011-2413417,FUR-CH-10003540,3,69.228,0.6,-95.202,12.7
19794,IN-2014-24384,OFF-PA-10004946,2,67.92,0.0,14.94,12.7
19795,IN-2014-77339,OFF-LA-10002765,7,61.95,0.0,7.35,12.7
19796,ID-2014-23796,TEC-AC-10003750,3,150.12,0.5,-66.06,12.7
19797,ID-2013-78795,TEC-CO-10000269,1,115.83,0.1,-3.87,12.7
19798,IN-2012-60070,OFF-PA-10002073,2,37.476,0.1,12.036,12.7
19799,ID-2014-15431,OFF-PA-10004379,6,153.738,0.1,-13.842,12.7
19800,US-2013-139710,TEC-PH-10001198,3,177.48,0.2,19.9665,12.7
19801,CA-2013-145730,TEC-MA-10001016,3,287.91,0.4,33.5895,12.7
19802,US-2011-155544,OFF-LA-10004544,5,59.2,0.2,22.2,12.7
19803,BU-2012-460,FUR-OFF-10001132,1,176.43,0.0,17.64,12.7
19804,MX-2011-147018,OFF-FA-10000509,7,90.02,0.0,24.22,12.7
19805,MX-2011-100762,OFF-PA-10001004,3,35.22,0.0,12.66,12.7
